src,dst,weight
5130,17536,0.584962500721
5130,8768,-0.415037499279
5131,7696,0.584962500721
5131,3848,-0.415037499279
5132,17539,0.584962500721
5132,18611,-0.415037499279
5133,7699,0.584962500721
5133,13691,-0.415037499279
5134,17542,0.584962500721
5134,8771,-0.415037499279
5135,7702,0.584962500721
5135,3851,-0.415037499279
5136,17545,0.584962500721
5136,18614,-0.415037499279
5137,7705,0.584962500721
5137,13694,-0.415037499279
5138,17548,0.584962500721
5138,8774,-0.415037499279
5139,7708,0.584962500721
5139,3854,-0.415037499279
5140,17551,0.584962500721
5140,18617,-0.415037499279
5141,7711,0.584962500721
5141,13697,-0.415037499279
5142,17554,0.584962500721
5142,8777,-0.415037499279
5143,7714,0.584962500721
5143,3857,-0.415037499279
5144,17557,0.584962500721
5144,18620,-0.415037499279
5145,7717,0.584962500721
5145,13700,-0.415037499279
5146,17560,0.584962500721
5146,8780,-0.415037499279
5147,7720,0.584962500721
5147,3860,-0.415037499279
5148,17563,0.584962500721
5148,18623,-0.415037499279
5149,7723,0.584962500721
5149,13703,-0.415037499279
5150,17566,0.584962500721
5150,8783,-0.415037499279
5151,7726,0.584962500721
5151,3863,-0.415037499279
5152,17569,0.584962500721
5152,18626,-0.415037499279
5153,7729,0.584962500721
5153,13706,-0.415037499279
5154,17572,0.584962500721
5154,8786,-0.415037499279
5155,7732,0.584962500721
5155,3866,-0.415037499279
5156,17575,0.584962500721
5156,18629,-0.415037499279
5157,7735,0.584962500721
5157,13709,-0.415037499279
5158,17578,0.584962500721
5158,8789,-0.415037499279
5159,7738,0.584962500721
5159,3869,-0.415037499279
5160,17581,0.584962500721
5160,18632,-0.415037499279
5161,7741,0.584962500721
5161,13712,-0.415037499279
5162,17584,0.584962500721
5162,8792,-0.415037499279
5163,7744,0.584962500721
5163,3872,-0.415037499279
5164,17587,0.584962500721
5164,18635,-0.415037499279
5165,7747,0.584962500721
5165,13715,-0.415037499279
5166,17590,0.584962500721
5166,8795,-0.415037499279
5167,7750,0.584962500721
5167,3875,-0.415037499279
5168,17593,0.584962500721
5168,18638,-0.415037499279
5169,7753,0.584962500721
5169,13718,-0.415037499279
5170,17596,0.584962500721
5170,8798,-0.415037499279
5171,7756,0.584962500721
5171,3878,-0.415037499279
5172,17599,0.584962500721
5172,18641,-0.415037499279
5173,7759,0.584962500721
5173,13721,-0.415037499279
5174,17602,0.584962500721
5174,8801,-0.415037499279
5175,7762,0.584962500721
5175,3881,-0.415037499279
5176,17605,0.584962500721
5176,18644,-0.415037499279
5177,7765,0.584962500721
5177,13724,-0.415037499279
5178,17608,0.584962500721
5178,8804,-0.415037499279
5179,7768,0.584962500721
5179,3884,-0.415037499279
5180,17611,0.584962500721
5180,18647,-0.415037499279
5181,7771,0.584962500721
5181,13727,-0.415037499279
5182,17614,0.584962500721
5182,8807,-0.415037499279
5183,7774,0.584962500721
5183,3887,-0.415037499279
5184,17617,0.584962500721
5184,18650,-0.415037499279
5185,7777,0.584962500721
5185,13730,-0.415037499279
5186,17620,0.584962500721
5186,8810,-0.415037499279
5187,7780,0.584962500721
5187,3890,-0.415037499279
5188,17623,0.584962500721
5188,18653,-0.415037499279
5189,7783,0.584962500721
5189,13733,-0.415037499279
5190,17626,0.584962500721
5190,8813,-0.415037499279
5191,7786,0.584962500721
5191,3893,-0.415037499279
5192,17629,0.584962500721
5192,18656,-0.415037499279
5193,7789,0.584962500721
5193,13736,-0.415037499279
5194,17632,0.584962500721
5194,8816,-0.415037499279
5195,7792,0.584962500721
5195,3896,-0.415037499279
5196,17635,0.584962500721
5196,18659,-0.415037499279
5197,7795,0.584962500721
5197,13739,-0.415037499279
5198,17638,0.584962500721
5198,8819,-0.415037499279
5199,7798,0.584962500721
5199,3899,-0.415037499279
5200,17641,0.584962500721
5200,18662,-0.415037499279
5201,7801,0.584962500721
5201,13742,-0.415037499279
5202,17644,0.584962500721
5202,8822,-0.415037499279
5203,7804,0.584962500721
5203,3902,-0.415037499279
5204,17647,0.584962500721
5204,18665,-0.415037499279
5205,7807,0.584962500721
5205,13745,-0.415037499279
5206,17650,0.584962500721
5206,8825,-0.415037499279
5207,7810,0.584962500721
5207,3905,-0.415037499279
5208,17653,0.584962500721
5208,18668,-0.415037499279
5209,7813,0.584962500721
5209,13748,-0.415037499279
5210,17656,0.584962500721
5210,8828,-0.415037499279
5211,7816,0.584962500721
5211,3908,-0.415037499279
5212,17659,0.584962500721
5212,18671,-0.415037499279
5213,7819,0.584962500721
5213,13751,-0.415037499279
5214,17662,0.584962500721
5214,8831,-0.415037499279
5215,7822,0.584962500721
5215,3911,-0.415037499279
5216,17665,0.584962500721
5216,18674,-0.415037499279
5217,7825,0.584962500721
5217,13754,-0.415037499279
5218,17668,0.584962500721
5218,8834,-0.415037499279
5219,7828,0.584962500721
5219,3914,-0.415037499279
5220,17671,0.584962500721
5220,18677,-0.415037499279
5221,7831,0.584962500721
5221,13757,-0.415037499279
5222,17674,0.584962500721
5222,8837,-0.415037499279
5223,7834,0.584962500721
5223,3917,-0.415037499279
5224,17677,0.584962500721
5224,18680,-0.415037499279
5225,7837,0.584962500721
5225,13760,-0.415037499279
5226,17680,0.584962500721
5226,8840,-0.415037499279
5227,7840,0.584962500721
5227,3920,-0.415037499279
5228,17683,0.584962500721
5228,18683,-0.415037499279
5229,7843,0.584962500721
5229,13763,-0.415037499279
5230,17686,0.584962500721
5230,8843,-0.415037499279
5231,7846,0.584962500721
5231,3923,-0.415037499279
5232,17689,0.584962500721
5232,18686,-0.415037499279
5233,7849,0.584962500721
5233,13766,-0.415037499279
5234,17692,0.584962500721
5234,8846,-0.415037499279
5235,7852,0.584962500721
5235,3926,-0.415037499279
5236,17695,0.584962500721
5236,18689,-0.415037499279
5237,7855,0.584962500721
5237,13769,-0.415037499279
5238,17698,0.584962500721
5238,8849,-0.415037499279
5239,7858,0.584962500721
5239,3929,-0.415037499279
5240,17701,0.584962500721
5240,18692,-0.415037499279
5241,7861,0.584962500721
5241,13772,-0.415037499279
5242,17704,0.584962500721
5242,8852,-0.415037499279
5243,7864,0.584962500721
5243,3932,-0.415037499279
5244,17707,0.584962500721
5244,18695,-0.415037499279
5245,7867,0.584962500721
5245,13775,-0.415037499279
5246,17710,0.584962500721
5246,8855,-0.415037499279
5247,7870,0.584962500721
5247,3935,-0.415037499279
5248,17713,0.584962500721
5248,18698,-0.415037499279
5249,7873,0.584962500721
5249,13778,-0.415037499279
5250,17716,0.584962500721
5250,8858,-0.415037499279
5251,7876,0.584962500721
5251,3938,-0.415037499279
5252,17719,0.584962500721
5252,18701,-0.415037499279
5253,7879,0.584962500721
5253,13781,-0.415037499279
5254,17722,0.584962500721
5254,8861,-0.415037499279
5255,7882,0.584962500721
5255,3941,-0.415037499279
5256,17725,0.584962500721
5256,18704,-0.415037499279
5257,7885,0.584962500721
5257,13784,-0.415037499279
5258,17728,0.584962500721
5258,8864,-0.415037499279
5259,7888,0.584962500721
5259,3944,-0.415037499279
5260,17731,0.584962500721
5260,18707,-0.415037499279
5261,7891,0.584962500721
5261,13787,-0.415037499279
5262,17734,0.584962500721
5262,8867,-0.415037499279
5263,7894,0.584962500721
5263,3947,-0.415037499279
5264,17737,0.584962500721
5264,18710,-0.415037499279
5265,7897,0.584962500721
5265,13790,-0.415037499279
5266,17740,0.584962500721
5266,8870,-0.415037499279
5267,7900,0.584962500721
5267,3950,-0.415037499279
5268,17743,0.584962500721
5268,18713,-0.415037499279
5269,7903,0.584962500721
5269,13793,-0.415037499279
5270,17746,0.584962500721
5270,8873,-0.415037499279
5271,7906,0.584962500721
5271,3953,-0.415037499279
5272,17749,0.584962500721
5272,18716,-0.415037499279
5273,7909,0.584962500721
5273,13796,-0.415037499279
5274,17752,0.584962500721
5274,8876,-0.415037499279
5275,7912,0.584962500721
5275,3956,-0.415037499279
5276,17755,0.584962500721
5276,18719,-0.415037499279
5277,7915,0.584962500721
5277,13799,-0.415037499279
5278,17758,0.584962500721
5278,8879,-0.415037499279
5279,7918,0.584962500721
5279,3959,-0.415037499279
5280,17761,0.584962500721
5280,18722,-0.415037499279
5281,7921,0.584962500721
5281,13802,-0.415037499279
5282,17764,0.584962500721
5282,8882,-0.415037499279
5283,7924,0.584962500721
5283,3962,-0.415037499279
5284,17767,0.584962500721
5284,18725,-0.415037499279
5285,7927,0.584962500721
5285,13805,-0.415037499279
5286,17770,0.584962500721
5286,8885,-0.415037499279
5287,7930,0.584962500721
5287,3965,-0.415037499279
5288,17773,0.584962500721
5288,18728,-0.415037499279
5289,7933,0.584962500721
5289,13808,-0.415037499279
5290,17776,0.584962500721
5290,8888,-0.415037499279
5291,7936,0.584962500721
5291,3968,-0.415037499279
5292,17779,0.584962500721
5292,18731,-0.415037499279
5293,7939,0.584962500721
5293,13811,-0.415037499279
5294,17782,0.584962500721
5294,8891,-0.415037499279
5295,7942,0.584962500721
5295,3971,-0.415037499279
5296,17785,0.584962500721
5296,18734,-0.415037499279
5297,7945,0.584962500721
5297,13814,-0.415037499279
5298,17788,0.584962500721
5298,8894,-0.415037499279
5299,7948,0.584962500721
5299,3974,-0.415037499279
5300,17791,0.584962500721
5300,18737,-0.415037499279
5301,7951,0.584962500721
5301,13817,-0.415037499279
5302,17794,0.584962500721
5302,8897,-0.415037499279
5303,7954,0.584962500721
5303,3977,-0.415037499279
5304,17797,0.584962500721
5304,18740,-0.415037499279
5305,7957,0.584962500721
5305,13820,-0.415037499279
5306,17800,0.584962500721
5306,8900,-0.415037499279
5307,7960,0.584962500721
5307,3980,-0.415037499279
5308,17803,0.584962500721
5308,18743,-0.415037499279
5309,7963,0.584962500721
5309,13823,-0.415037499279
5310,17806,0.584962500721
5310,8903,-0.415037499279
5311,7966,0.584962500721
5311,3983,-0.415037499279
5312,17809,0.584962500721
5312,18746,-0.415037499279
5313,7969,0.584962500721
5313,13826,-0.415037499279
5314,17812,0.584962500721
5314,8906,-0.415037499279
5315,7972,0.584962500721
5315,3986,-0.415037499279
5316,17815,0.584962500721
5316,18749,-0.415037499279
5317,7975,0.584962500721
5317,13829,-0.415037499279
5318,17818,0.584962500721
5318,8909,-0.415037499279
5319,7978,0.584962500721
5319,3989,-0.415037499279
5320,17821,0.584962500721
5320,18752,-0.415037499279
5321,7981,0.584962500721
5321,13832,-0.415037499279
5322,17824,0.584962500721
5322,8912,-0.415037499279
5323,7984,0.584962500721
5323,3992,-0.415037499279
5324,17827,0.584962500721
5324,18755,-0.415037499279
5325,7987,0.584962500721
5325,13835,-0.415037499279
5326,17830,0.584962500721
5326,8915,-0.415037499279
5327,7990,0.584962500721
5327,3995,-0.415037499279
5328,17833,0.584962500721
5328,18758,-0.415037499279
5329,7993,0.584962500721
5329,13838,-0.415037499279
5330,17836,0.584962500721
5330,8918,-0.415037499279
5331,7996,0.584962500721
5331,3998,-0.415037499279
5332,17839,0.584962500721
5332,18761,-0.415037499279
5333,7999,0.584962500721
5333,13841,-0.415037499279
5334,17842,0.584962500721
5334,8921,-0.415037499279
5335,8002,0.584962500721
5335,4001,-0.415037499279
5336,17845,0.584962500721
5336,18764,-0.415037499279
5337,8005,0.584962500721
5337,13844,-0.415037499279
5338,17848,0.584962500721
5338,8924,-0.415037499279
5339,8008,0.584962500721
5339,4004,-0.415037499279
5340,17851,0.584962500721
5340,18767,-0.415037499279
5341,8011,0.584962500721
5341,13847,-0.415037499279
5342,17854,0.584962500721
5342,8927,-0.415037499279
5343,8014,0.584962500721
5343,4007,-0.415037499279
5344,17857,0.584962500721
5344,18770,-0.415037499279
5345,8017,0.584962500721
5345,13850,-0.415037499279
5346,17860,0.584962500721
5346,8930,-0.415037499279
5347,8020,0.584962500721
5347,4010,-0.415037499279
5348,17863,0.584962500721
5348,18773,-0.415037499279
5349,8023,0.584962500721
5349,13853,-0.415037499279
5350,17866,0.584962500721
5350,8933,-0.415037499279
5351,8026,0.584962500721
5351,4013,-0.415037499279
5352,17869,0.584962500721
5352,18776,-0.415037499279
5353,8029,0.584962500721
5353,13856,-0.415037499279
5354,17872,0.584962500721
5354,8936,-0.415037499279
5355,8032,0.584962500721
5355,4016,-0.415037499279
5356,17875,0.584962500721
5356,18779,-0.415037499279
5357,8035,0.584962500721
5357,13859,-0.415037499279
5358,17878,0.584962500721
5358,8939,-0.415037499279
5359,8038,0.584962500721
5359,4019,-0.415037499279
5360,17881,0.584962500721
5360,18782,-0.415037499279
5361,8041,0.584962500721
5361,13862,-0.415037499279
5362,17884,0.584962500721
5362,8942,-0.415037499279
5363,8044,0.584962500721
5363,4022,-0.415037499279
5364,17887,0.584962500721
5364,18785,-0.415037499279
5365,8047,0.584962500721
5365,13865,-0.415037499279
5366,17890,0.584962500721
5366,8945,-0.415037499279
5367,8050,0.584962500721
5367,4025,-0.415037499279
5368,17893,0.584962500721
5368,18788,-0.415037499279
5369,8053,0.584962500721
5369,13868,-0.415037499279
5370,17896,0.584962500721
5370,8948,-0.415037499279
5371,8056,0.584962500721
5371,4028,-0.415037499279
5372,17899,0.584962500721
5372,18791,-0.415037499279
5373,8059,0.584962500721
5373,13871,-0.415037499279
5374,17902,0.584962500721
5374,8951,-0.415037499279
5375,8062,0.584962500721
5375,4031,-0.415037499279
5376,17905,0.584962500721
5376,18794,-0.415037499279
5377,8065,0.584962500721
5377,13874,-0.415037499279
5378,17908,0.584962500721
5378,8954,-0.415037499279
5379,8068,0.584962500721
5379,4034,-0.415037499279
5380,17911,0.584962500721
5380,18797,-0.415037499279
5381,8071,0.584962500721
5381,13877,-0.415037499279
5382,17914,0.584962500721
5382,8957,-0.415037499279
5383,8074,0.584962500721
5383,4037,-0.415037499279
5384,17917,0.584962500721
5384,18800,-0.415037499279
5385,8077,0.584962500721
5385,13880,-0.415037499279
5386,17920,0.584962500721
5386,8960,-0.415037499279
5387,8080,0.584962500721
5387,4040,-0.415037499279
5388,17923,0.584962500721
5388,18803,-0.415037499279
5389,8083,0.584962500721
5389,13883,-0.415037499279
5390,17926,0.584962500721
5390,8963,-0.415037499279
5391,8086,0.584962500721
5391,4043,-0.415037499279
5392,17929,0.584962500721
5392,18806,-0.415037499279
5393,8089,0.584962500721
5393,13886,-0.415037499279
5394,17932,0.584962500721
5394,8966,-0.415037499279
5395,8092,0.584962500721
5395,4046,-0.415037499279
5396,17935,0.584962500721
5396,18809,-0.415037499279
5397,8095,0.584962500721
5397,13889,-0.415037499279
5398,17938,0.584962500721
5398,8969,-0.415037499279
5399,8098,0.584962500721
5399,4049,-0.415037499279
5400,17941,0.584962500721
5400,18812,-0.415037499279
5401,8101,0.584962500721
5401,13892,-0.415037499279
5402,17944,0.584962500721
5402,8972,-0.415037499279
5403,8104,0.584962500721
5403,4052,-0.415037499279
5404,17947,0.584962500721
5404,18815,-0.415037499279
5405,8107,0.584962500721
5405,13895,-0.415037499279
5406,17950,0.584962500721
5406,8975,-0.415037499279
5407,8110,0.584962500721
5407,4055,-0.415037499279
5408,17953,0.584962500721
5408,18818,-0.415037499279
5409,8113,0.584962500721
5409,13898,-0.415037499279
5410,17956,0.584962500721
5410,8978,-0.415037499279
5411,8116,0.584962500721
5411,4058,-0.415037499279
5412,17959,0.584962500721
5412,18821,-0.415037499279
5413,8119,0.584962500721
5413,13901,-0.415037499279
5414,17962,0.584962500721
5414,8981,-0.415037499279
5415,8122,0.584962500721
5415,4061,-0.415037499279
5416,17965,0.584962500721
5416,18824,-0.415037499279
5417,8125,0.584962500721
5417,13904,-0.415037499279
5418,17968,0.584962500721
5418,8984,-0.415037499279
5419,8128,0.584962500721
5419,4064,-0.415037499279
5420,17971,0.584962500721
5420,18827,-0.415037499279
5421,8131,0.584962500721
5421,13907,-0.415037499279
5422,17974,0.584962500721
5422,8987,-0.415037499279
5423,8134,0.584962500721
5423,4067,-0.415037499279
5424,17977,0.584962500721
5424,18830,-0.415037499279
5425,8137,0.584962500721
5425,13910,-0.415037499279
5426,17980,0.584962500721
5426,8990,-0.415037499279
5427,8140,0.584962500721
5427,4070,-0.415037499279
5428,17983,0.584962500721
5428,18833,-0.415037499279
5429,8143,0.584962500721
5429,13913,-0.415037499279
5430,17986,0.584962500721
5430,8993,-0.415037499279
5431,8146,0.584962500721
5431,4073,-0.415037499279
5432,17989,0.584962500721
5432,18836,-0.415037499279
5433,8149,0.584962500721
5433,13916,-0.415037499279
5434,17992,0.584962500721
5434,8996,-0.415037499279
5435,8152,0.584962500721
5435,4076,-0.415037499279
5436,17995,0.584962500721
5436,18839,-0.415037499279
5437,8155,0.584962500721
5437,13919,-0.415037499279
5438,17998,0.584962500721
5438,8999,-0.415037499279
5439,8158,0.584962500721
5439,4079,-0.415037499279
5440,18001,0.584962500721
5440,18842,-0.415037499279
5441,8161,0.584962500721
5441,13922,-0.415037499279
5442,18004,0.584962500721
5442,9002,-0.415037499279
5443,8164,0.584962500721
5443,4082,-0.415037499279
5444,18007,0.584962500721
5444,18845,-0.415037499279
5445,8167,0.584962500721
5445,13925,-0.415037499279
5446,18010,0.584962500721
5446,9005,-0.415037499279
5447,8170,0.584962500721
5447,4085,-0.415037499279
5448,18013,0.584962500721
5448,18848,-0.415037499279
5449,8173,0.584962500721
5449,13928,-0.415037499279
5450,18016,0.584962500721
5450,9008,-0.415037499279
5451,8176,0.584962500721
5451,4088,-0.415037499279
5452,18019,0.584962500721
5452,18851,-0.415037499279
5453,8179,0.584962500721
5453,13931,-0.415037499279
5454,18022,0.584962500721
5454,9011,-0.415037499279
5455,8182,0.584962500721
5455,4091,-0.415037499279
5456,18025,0.584962500721
5456,18854,-0.415037499279
5457,8185,0.584962500721
5457,13934,-0.415037499279
5458,18028,0.584962500721
5458,9014,-0.415037499279
5459,8188,0.584962500721
5459,4094,-0.415037499279
5460,18031,0.584962500721
5460,18857,-0.415037499279
5461,8191,0.584962500721
5461,13937,-0.415037499279
5462,18034,0.584962500721
5462,9017,-0.415037499279
5463,8194,0.584962500721
5463,4097,-0.415037499279
5464,18037,0.584962500721
5464,18860,-0.415037499279
5465,8197,0.584962500721
5465,13940,-0.415037499279
5466,18040,0.584962500721
5466,9020,-0.415037499279
5467,8200,0.584962500721
5467,4100,-0.415037499279
5468,18043,0.584962500721
5468,18863,-0.415037499279
5469,8203,0.584962500721
5469,13943,-0.415037499279
5470,18046,0.584962500721
5470,9023,-0.415037499279
5471,8206,0.584962500721
5471,4103,-0.415037499279
5472,18049,0.584962500721
5472,18866,-0.415037499279
5473,8209,0.584962500721
5473,13946,-0.415037499279
5474,18052,0.584962500721
5474,9026,-0.415037499279
5475,8212,0.584962500721
5475,4106,-0.415037499279
5476,18055,0.584962500721
5476,18869,-0.415037499279
5477,8215,0.584962500721
5477,13949,-0.415037499279
5478,18058,0.584962500721
5478,9029,-0.415037499279
5479,8218,0.584962500721
5479,4109,-0.415037499279
5480,18061,0.584962500721
5480,18872,-0.415037499279
5481,8221,0.584962500721
5481,13952,-0.415037499279
5482,18064,0.584962500721
5482,9032,-0.415037499279
5483,8224,0.584962500721
5483,4112,-0.415037499279
5484,18067,0.584962500721
5484,18875,-0.415037499279
5485,8227,0.584962500721
5485,13955,-0.415037499279
5486,18070,0.584962500721
5486,9035,-0.415037499279
5487,8230,0.584962500721
5487,4115,-0.415037499279
5488,18073,0.584962500721
5488,18878,-0.415037499279
5489,8233,0.584962500721
5489,13958,-0.415037499279
5490,18076,0.584962500721
5490,9038,-0.415037499279
5491,8236,0.584962500721
5491,4118,-0.415037499279
5492,18079,0.584962500721
5492,18881,-0.415037499279
5493,8239,0.584962500721
5493,13961,-0.415037499279
5494,18082,0.584962500721
5494,9041,-0.415037499279
5495,8242,0.584962500721
5495,4121,-0.415037499279
5496,18085,0.584962500721
5496,18884,-0.415037499279
5497,8245,0.584962500721
5497,13964,-0.415037499279
5498,18088,0.584962500721
5498,9044,-0.415037499279
5499,8248,0.584962500721
5499,4124,-0.415037499279
5500,18091,0.584962500721
5500,18887,-0.415037499279
5501,8251,0.584962500721
5501,13967,-0.415037499279
5502,18094,0.584962500721
5502,9047,-0.415037499279
5503,8254,0.584962500721
5503,4127,-0.415037499279
5504,18097,0.584962500721
5504,18890,-0.415037499279
5505,8257,0.584962500721
5505,13970,-0.415037499279
5506,18100,0.584962500721
5506,9050,-0.415037499279
5507,8260,0.584962500721
5507,4130,-0.415037499279
5508,18103,0.584962500721
5508,18893,-0.415037499279
5509,8263,0.584962500721
5509,13973,-0.415037499279
5510,18106,0.584962500721
5510,9053,-0.415037499279
5511,8266,0.584962500721
5511,4133,-0.415037499279
5512,18109,0.584962500721
5512,18896,-0.415037499279
5513,8269,0.584962500721
5513,13976,-0.415037499279
5514,18112,0.584962500721
5514,9056,-0.415037499279
5515,8272,0.584962500721
5515,4136,-0.415037499279
5516,18115,0.584962500721
5516,18899,-0.415037499279
5517,8275,0.584962500721
5517,13979,-0.415037499279
5518,18118,0.584962500721
5518,9059,-0.415037499279
5519,8278,0.584962500721
5519,4139,-0.415037499279
5520,18121,0.584962500721
5520,18902,-0.415037499279
5521,8281,0.584962500721
5521,13982,-0.415037499279
5522,18124,0.584962500721
5522,9062,-0.415037499279
5523,8284,0.584962500721
5523,4142,-0.415037499279
5524,18127,0.584962500721
5524,18905,-0.415037499279
5525,8287,0.584962500721
5525,13985,-0.415037499279
5526,18130,0.584962500721
5526,9065,-0.415037499279
5527,8290,0.584962500721
5527,4145,-0.415037499279
5528,18133,0.584962500721
5528,18908,-0.415037499279
5529,8293,0.584962500721
5529,13988,-0.415037499279
5530,18136,0.584962500721
5530,9068,-0.415037499279
5531,8296,0.584962500721
5531,4148,-0.415037499279
5532,18139,0.584962500721
5532,18911,-0.415037499279
5533,8299,0.584962500721
5533,13991,-0.415037499279
5534,18142,0.584962500721
5534,9071,-0.415037499279
5535,8302,0.584962500721
5535,4151,-0.415037499279
5536,18145,0.584962500721
5536,18914,-0.415037499279
5537,8305,0.584962500721
5537,13994,-0.415037499279
5538,18148,0.584962500721
5538,9074,-0.415037499279
5539,8308,0.584962500721
5539,4154,-0.415037499279
5540,18151,0.584962500721
5540,18917,-0.415037499279
5541,8311,0.584962500721
5541,13997,-0.415037499279
5542,18154,0.584962500721
5542,9077,-0.415037499279
5543,8314,0.584962500721
5543,4157,-0.415037499279
5544,18157,0.584962500721
5544,18920,-0.415037499279
5545,8317,0.584962500721
5545,14000,-0.415037499279
5546,18160,0.584962500721
5546,9080,-0.415037499279
5547,8320,0.584962500721
5547,4160,-0.415037499279
5548,18163,0.584962500721
5548,18923,-0.415037499279
5549,8323,0.584962500721
5549,14003,-0.415037499279
5550,18166,0.584962500721
5550,9083,-0.415037499279
5551,8326,0.584962500721
5551,4163,-0.415037499279
5552,18169,0.584962500721
5552,18926,-0.415037499279
5553,8329,0.584962500721
5553,14006,-0.415037499279
5554,18172,0.584962500721
5554,9086,-0.415037499279
5555,8332,0.584962500721
5555,4166,-0.415037499279
5556,18175,0.584962500721
5556,18929,-0.415037499279
5557,8335,0.584962500721
5557,14009,-0.415037499279
5558,18178,0.584962500721
5558,9089,-0.415037499279
5559,8338,0.584962500721
5559,4169,-0.415037499279
5560,18181,0.584962500721
5560,18932,-0.415037499279
5561,8341,0.584962500721
5561,14012,-0.415037499279
5562,18184,0.584962500721
5562,9092,-0.415037499279
5563,8344,0.584962500721
5563,4172,-0.415037499279
5564,18187,0.584962500721
5564,18935,-0.415037499279
5565,8347,0.584962500721
5565,14015,-0.415037499279
5566,18190,0.584962500721
5566,9095,-0.415037499279
5567,8350,0.584962500721
5567,4175,-0.415037499279
5568,18193,0.584962500721
5568,18938,-0.415037499279
5569,8353,0.584962500721
5569,14018,-0.415037499279
5570,18196,0.584962500721
5570,9098,-0.415037499279
5571,8356,0.584962500721
5571,4178,-0.415037499279
5572,18199,0.584962500721
5572,18941,-0.415037499279
5573,8359,0.584962500721
5573,14021,-0.415037499279
5574,18202,0.584962500721
5574,9101,-0.415037499279
5575,8362,0.584962500721
5575,4181,-0.415037499279
5576,18205,0.584962500721
5576,18944,-0.415037499279
5577,8365,0.584962500721
5577,14024,-0.415037499279
5578,18208,0.584962500721
5578,9104,-0.415037499279
5579,8368,0.584962500721
5579,4184,-0.415037499279
5580,18211,0.584962500721
5580,18947,-0.415037499279
5581,8371,0.584962500721
5581,14027,-0.415037499279
5582,18214,0.584962500721
5582,9107,-0.415037499279
5583,8374,0.584962500721
5583,4187,-0.415037499279
5584,18217,0.584962500721
5584,18950,-0.415037499279
5585,8377,0.584962500721
5585,14030,-0.415037499279
5586,18220,0.584962500721
5586,9110,-0.415037499279
5587,8380,0.584962500721
5587,4190,-0.415037499279
5588,18223,0.584962500721
5588,18953,-0.415037499279
5589,8383,0.584962500721
5589,14033,-0.415037499279
5590,18226,0.584962500721
5590,9113,-0.415037499279
5591,8386,0.584962500721
5591,4193,-0.415037499279
5592,18229,0.584962500721
5592,18956,-0.415037499279
5593,8389,0.584962500721
5593,14036,-0.415037499279
5594,18232,0.584962500721
5594,9116,-0.415037499279
5595,8392,0.584962500721
5595,4196,-0.415037499279
5596,18235,0.584962500721
5596,18959,-0.415037499279
5597,8395,0.584962500721
5597,14039,-0.415037499279
5598,18238,0.584962500721
5598,9119,-0.415037499279
5599,8398,0.584962500721
5599,4199,-0.415037499279
5600,18241,0.584962500721
5600,18962,-0.415037499279
5601,8401,0.584962500721
5601,14042,-0.415037499279
5602,18244,0.584962500721
5602,9122,-0.415037499279
5603,8404,0.584962500721
5603,4202,-0.415037499279
5604,18247,0.584962500721
5604,18965,-0.415037499279
5605,8407,0.584962500721
5605,14045,-0.415037499279
5606,18250,0.584962500721
5606,9125,-0.415037499279
5607,8410,0.584962500721
5607,4205,-0.415037499279
5608,18253,0.584962500721
5608,18968,-0.415037499279
5609,8413,0.584962500721
5609,14048,-0.415037499279
5610,18256,0.584962500721
5610,9128,-0.415037499279
5611,8416,0.584962500721
5611,4208,-0.415037499279
5612,18259,0.584962500721
5612,18971,-0.415037499279
5613,8419,0.584962500721
5613,14051,-0.415037499279
5614,18262,0.584962500721
5614,9131,-0.415037499279
5615,8422,0.584962500721
5615,4211,-0.415037499279
5616,18265,0.584962500721
5616,18974,-0.415037499279
5617,8425,0.584962500721
5617,14054,-0.415037499279
5618,18268,0.584962500721
5618,9134,-0.415037499279
5619,8428,0.584962500721
5619,4214,-0.415037499279
5620,18271,0.584962500721
5620,18977,-0.415037499279
5621,8431,0.584962500721
5621,14057,-0.415037499279
5622,18274,0.584962500721
5622,9137,-0.415037499279
5623,8434,0.584962500721
5623,4217,-0.415037499279
5624,18277,0.584962500721
5624,18980,-0.415037499279
5625,8437,0.584962500721
5625,14060,-0.415037499279
5626,18280,0.584962500721
5626,9140,-0.415037499279
5627,8440,0.584962500721
5627,4220,-0.415037499279
5628,18283,0.584962500721
5628,18983,-0.415037499279
5629,8443,0.584962500721
5629,14063,-0.415037499279
5630,18286,0.584962500721
5630,9143,-0.415037499279
5631,8446,0.584962500721
5631,4223,-0.415037499279
5632,18289,0.584962500721
5632,18986,-0.415037499279
5633,8449,0.584962500721
5633,14066,-0.415037499279
5634,18292,0.584962500721
5634,9146,-0.415037499279
5635,8452,0.584962500721
5635,4226,-0.415037499279
5636,18295,0.584962500721
5636,18989,-0.415037499279
5637,8455,0.584962500721
5637,14069,-0.415037499279
5638,18298,0.584962500721
5638,9149,-0.415037499279
5639,8458,0.584962500721
5639,4229,-0.415037499279
5640,18301,0.584962500721
5640,18992,-0.415037499279
5641,8461,0.584962500721
5641,14072,-0.415037499279
5642,18304,0.584962500721
5642,9152,-0.415037499279
5643,8464,0.584962500721
5643,4232,-0.415037499279
5644,18307,0.584962500721
5644,18995,-0.415037499279
5645,8467,0.584962500721
5645,14075,-0.415037499279
5646,18310,0.584962500721
5646,9155,-0.415037499279
5647,8470,0.584962500721
5647,4235,-0.415037499279
