src,dst,weight,k
9359,14038,0.584962500721,1
9359,7019,-0.415037499279,2
9360,4198,0.584962500721,1
9360,2099,-0.415037499279,2
9361,14041,0.584962500721,1
9361,16862,-0.415037499279,2
9362,4201,0.584962500721,1
9362,11942,-0.415037499279,2
9363,14044,0.584962500721,1
9363,7022,-0.415037499279,2
9364,4204,0.584962500721,1
9364,2102,-0.415037499279,2
9365,14047,0.584962500721,1
9365,16865,-0.415037499279,2
9366,4207,0.584962500721,1
9366,11945,-0.415037499279,2
9367,14050,0.584962500721,1
9367,7025,-0.415037499279,2
9368,4210,0.584962500721,1
9368,2105,-0.415037499279,2
9369,14053,0.584962500721,1
9369,16868,-0.415037499279,2
9370,4213,0.584962500721,1
9370,11948,-0.415037499279,2
9371,14056,0.584962500721,1
9371,7028,-0.415037499279,2
9372,4216,0.584962500721,1
9372,2108,-0.415037499279,2
9373,14059,0.584962500721,1
9373,16871,-0.415037499279,2
9374,4219,0.584962500721,1
9374,11951,-0.415037499279,2
9375,14062,0.584962500721,1
9375,7031,-0.415037499279,2
9376,4222,0.584962500721,1
9376,2111,-0.415037499279,2
9377,14065,0.584962500721,1
9377,16874,-0.415037499279,2
9378,4225,0.584962500721,1
9378,11954,-0.415037499279,2
9379,14068,0.584962500721,1
9379,7034,-0.415037499279,2
9380,4228,0.584962500721,1
9380,2114,-0.415037499279,2
9381,14071,0.584962500721,1
9381,16877,-0.415037499279,2
9382,4231,0.584962500721,1
9382,11957,-0.415037499279,2
9383,14074,0.584962500721,1
9383,7037,-0.415037499279,2
9384,4234,0.584962500721,1
9384,2117,-0.415037499279,2
9385,14077,0.584962500721,1
9385,16880,-0.415037499279,2
9386,4237,0.584962500721,1
9386,11960,-0.415037499279,2
9387,14080,0.584962500721,1
9387,7040,-0.415037499279,2
9388,4240,0.584962500721,1
9388,2120,-0.415037499279,2
9389,14083,0.584962500721,1
9389,16883,-0.415037499279,2
9390,4243,0.584962500721,1
9390,11963,-0.415037499279,2
9391,14086,0.584962500721,1
9391,7043,-0.415037499279,2
9392,4246,0.584962500721,1
9392,2123,-0.415037499279,2
9393,14089,0.584962500721,1
9393,16886,-0.415037499279,2
9394,4249,0.584962500721,1
9394,11966,-0.415037499279,2
9395,14092,0.584962500721,1
9395,7046,-0.415037499279,2
9396,4252,0.584962500721,1
9396,2126,-0.415037499279,2
9397,14095,0.584962500721,1
9397,16889,-0.415037499279,2
9398,4255,0.584962500721,1
9398,11969,-0.415037499279,2
9399,14098,0.584962500721,1
9399,7049,-0.415037499279,2
9400,4258,0.584962500721,1
9400,2129,-0.415037499279,2
9401,14101,0.584962500721,1
9401,16892,-0.415037499279,2
9402,4261,0.584962500721,1
9402,11972,-0.415037499279,2
9403,14104,0.584962500721,1
9403,7052,-0.415037499279,2
9404,4264,0.584962500721,1
9404,2132,-0.415037499279,2
9405,14107,0.584962500721,1
9405,16895,-0.415037499279,2
9406,4267,0.584962500721,1
9406,11975,-0.415037499279,2
9407,14110,0.584962500721,1
9407,7055,-0.415037499279,2
9408,4270,0.584962500721,1
9408,2135,-0.415037499279,2
9409,14113,0.584962500721,1
9409,16898,-0.415037499279,2
9410,4273,0.584962500721,1
9410,11978,-0.415037499279,2
9411,14116,0.584962500721,1
9411,7058,-0.415037499279,2
9412,4276,0.584962500721,1
9412,2138,-0.415037499279,2
9413,14119,0.584962500721,1
9413,16901,-0.415037499279,2
9414,4279,0.584962500721,1
9414,11981,-0.415037499279,2
9415,14122,0.584962500721,1
9415,7061,-0.415037499279,2
9416,4282,0.584962500721,1
9416,2141,-0.415037499279,2
9417,14125,0.584962500721,1
9417,16904,-0.415037499279,2
9418,4285,0.584962500721,1
9418,11984,-0.415037499279,2
9419,14128,0.584962500721,1
9419,7064,-0.415037499279,2
9420,4288,0.584962500721,1
9420,2144,-0.415037499279,2
9421,14131,0.584962500721,1
9421,16907,-0.415037499279,2
9422,4291,0.584962500721,1
9422,11987,-0.415037499279,2
9423,14134,0.584962500721,1
9423,7067,-0.415037499279,2
9424,4294,0.584962500721,1
9424,2147,-0.415037499279,2
9425,14137,0.584962500721,1
9425,16910,-0.415037499279,2
9426,4297,0.584962500721,1
9426,11990,-0.415037499279,2
9427,14140,0.584962500721,1
9427,7070,-0.415037499279,2
9428,4300,0.584962500721,1
9428,2150,-0.415037499279,2
9429,14143,0.584962500721,1
9429,16913,-0.415037499279,2
9430,4303,0.584962500721,1
9430,11993,-0.415037499279,2
9431,14146,0.584962500721,1
9431,7073,-0.415037499279,2
9432,4306,0.584962500721,1
9432,2153,-0.415037499279,2
9433,14149,0.584962500721,1
9433,16916,-0.415037499279,2
9434,4309,0.584962500721,1
9434,11996,-0.415037499279,2
9435,14152,0.584962500721,1
9435,7076,-0.415037499279,2
9436,4312,0.584962500721,1
9436,2156,-0.415037499279,2
9437,14155,0.584962500721,1
9437,16919,-0.415037499279,2
9438,4315,0.584962500721,1
9438,11999,-0.415037499279,2
9439,14158,0.584962500721,1
9439,7079,-0.415037499279,2
9440,4318,0.584962500721,1
9440,2159,-0.415037499279,2
9441,14161,0.584962500721,1
9441,16922,-0.415037499279,2
9442,4321,0.584962500721,1
9442,12002,-0.415037499279,2
9443,14164,0.584962500721,1
9443,7082,-0.415037499279,2
9444,4324,0.584962500721,1
9444,2162,-0.415037499279,2
9445,14167,0.584962500721,1
9445,16925,-0.415037499279,2
9446,4327,0.584962500721,1
9446,12005,-0.415037499279,2
9447,14170,0.584962500721,1
9447,7085,-0.415037499279,2
9448,4330,0.584962500721,1
9448,2165,-0.415037499279,2
9449,14173,0.584962500721,1
9449,16928,-0.415037499279,2
9450,4333,0.584962500721,1
9450,12008,-0.415037499279,2
9451,14176,0.584962500721,1
9451,7088,-0.415037499279,2
9452,4336,0.584962500721,1
9452,2168,-0.415037499279,2
9453,14179,0.584962500721,1
9453,16931,-0.415037499279,2
9454,4339,0.584962500721,1
9454,12011,-0.415037499279,2
9455,14182,0.584962500721,1
9455,7091,-0.415037499279,2
9456,4342,0.584962500721,1
9456,2171,-0.415037499279,2
9457,14185,0.584962500721,1
9457,16934,-0.415037499279,2
9458,4345,0.584962500721,1
9458,12014,-0.415037499279,2
9459,14188,0.584962500721,1
9459,7094,-0.415037499279,2
9460,4348,0.584962500721,1
9460,2174,-0.415037499279,2
9461,14191,0.584962500721,1
9461,16937,-0.415037499279,2
9462,4351,0.584962500721,1
9462,12017,-0.415037499279,2
9463,14194,0.584962500721,1
9463,7097,-0.415037499279,2
9464,4354,0.584962500721,1
9464,2177,-0.415037499279,2
9465,14197,0.584962500721,1
9465,16940,-0.415037499279,2
9466,4357,0.584962500721,1
9466,12020,-0.415037499279,2
9467,14200,0.584962500721,1
9467,7100,-0.415037499279,2
9468,4360,0.584962500721,1
9468,2180,-0.415037499279,2
9469,14203,0.584962500721,1
9469,16943,-0.415037499279,2
9470,4363,0.584962500721,1
9470,12023,-0.415037499279,2
9471,14206,0.584962500721,1
9471,7103,-0.415037499279,2
9472,4366,0.584962500721,1
9472,2183,-0.415037499279,2
9473,14209,0.584962500721,1
9473,16946,-0.415037499279,2
9474,4369,0.584962500721,1
9474,12026,-0.415037499279,2
9475,14212,0.584962500721,1
9475,7106,-0.415037499279,2
9476,4372,0.584962500721,1
9476,2186,-0.415037499279,2
9477,14215,0.584962500721,1
9477,16949,-0.415037499279,2
9478,4375,0.584962500721,1
9478,12029,-0.415037499279,2
9479,14218,0.584962500721,1
9479,7109,-0.415037499279,2
9480,4378,0.584962500721,1
9480,2189,-0.415037499279,2
9481,14221,0.584962500721,1
9481,16952,-0.415037499279,2
9482,4381,0.584962500721,1
9482,12032,-0.415037499279,2
9483,14224,0.584962500721,1
9483,7112,-0.415037499279,2
9484,4384,0.584962500721,1
9484,2192,-0.415037499279,2
9485,14227,0.584962500721,1
9485,16955,-0.415037499279,2
9486,4387,0.584962500721,1
9486,12035,-0.415037499279,2
9487,14230,0.584962500721,1
9487,7115,-0.415037499279,2
9488,4390,0.584962500721,1
9488,2195,-0.415037499279,2
9489,14233,0.584962500721,1
9489,16958,-0.415037499279,2
9490,4393,0.584962500721,1
9490,12038,-0.415037499279,2
9491,14236,0.584962500721,1
9491,7118,-0.415037499279,2
9492,4396,0.584962500721,1
9492,2198,-0.415037499279,2
9493,14239,0.584962500721,1
9493,16961,-0.415037499279,2
9494,4399,0.584962500721,1
9494,12041,-0.415037499279,2
9495,14242,0.584962500721,1
9495,7121,-0.415037499279,2
9496,4402,0.584962500721,1
9496,2201,-0.415037499279,2
9497,14245,0.584962500721,1
9497,16964,-0.415037499279,2
9498,4405,0.584962500721,1
9498,12044,-0.415037499279,2
9499,14248,0.584962500721,1
9499,7124,-0.415037499279,2
9500,4408,0.584962500721,1
9500,2204,-0.415037499279,2
9501,14251,0.584962500721,1
9501,16967,-0.415037499279,2
9502,4411,0.584962500721,1
9502,12047,-0.415037499279,2
9503,14254,0.584962500721,1
9503,7127,-0.415037499279,2
9504,4414,0.584962500721,1
9504,2207,-0.415037499279,2
9505,14257,0.584962500721,1
9505,16970,-0.415037499279,2
9506,4417,0.584962500721,1
9506,12050,-0.415037499279,2
9507,14260,0.584962500721,1
9507,7130,-0.415037499279,2
9508,4420,0.584962500721,1
9508,2210,-0.415037499279,2
9509,14263,0.584962500721,1
9509,16973,-0.415037499279,2
9510,4423,0.584962500721,1
9510,12053,-0.415037499279,2
9511,14266,0.584962500721,1
9511,7133,-0.415037499279,2
9512,4426,0.584962500721,1
9512,2213,-0.415037499279,2
9513,14269,0.584962500721,1
9513,16976,-0.415037499279,2
9514,4429,0.584962500721,1
9514,12056,-0.415037499279,2
9515,14272,0.584962500721,1
9515,7136,-0.415037499279,2
9516,4432,0.584962500721,1
9516,2216,-0.415037499279,2
9517,14275,0.584962500721,1
9517,16979,-0.415037499279,2
9518,4435,0.584962500721,1
9518,12059,-0.415037499279,2
9519,14278,0.584962500721,1
9519,7139,-0.415037499279,2
9520,4438,0.584962500721,1
9520,2219,-0.415037499279,2
9521,14281,0.584962500721,1
9521,16982,-0.415037499279,2
9522,4441,0.584962500721,1
9522,12062,-0.415037499279,2
9523,14284,0.584962500721,1
9523,7142,-0.415037499279,2
9524,4444,0.584962500721,1
9524,2222,-0.415037499279,2
9525,14287,0.584962500721,1
9525,16985,-0.415037499279,2
9526,4447,0.584962500721,1
9526,12065,-0.415037499279,2
9527,14290,0.584962500721,1
9527,7145,-0.415037499279,2
9528,4450,0.584962500721,1
9528,2225,-0.415037499279,2
9529,14293,0.584962500721,1
9529,16988,-0.415037499279,2
9530,4453,0.584962500721,1
9530,12068,-0.415037499279,2
9531,14296,0.584962500721,1
9531,7148,-0.415037499279,2
9532,4456,0.584962500721,1
9532,2228,-0.415037499279,2
9533,14299,0.584962500721,1
9533,16991,-0.415037499279,2
9534,4459,0.584962500721,1
9534,12071,-0.415037499279,2
9535,14302,0.584962500721,1
9535,7151,-0.415037499279,2
9536,4462,0.584962500721,1
9536,2231,-0.415037499279,2
9537,14305,0.584962500721,1
9537,16994,-0.415037499279,2
9538,4465,0.584962500721,1
9538,12074,-0.415037499279,2
9539,14308,0.584962500721,1
9539,7154,-0.415037499279,2
9540,4468,0.584962500721,1
9540,2234,-0.415037499279,2
9541,14311,0.584962500721,1
9541,16997,-0.415037499279,2
9542,4471,0.584962500721,1
9542,12077,-0.415037499279,2
9543,14314,0.584962500721,1
9543,7157,-0.415037499279,2
9544,4474,0.584962500721,1
9544,2237,-0.415037499279,2
9545,14317,0.584962500721,1
9545,17000,-0.415037499279,2
9546,4477,0.584962500721,1
9546,12080,-0.415037499279,2
9547,14320,0.584962500721,1
9547,7160,-0.415037499279,2
9548,4480,0.584962500721,1
9548,2240,-0.415037499279,2
9549,14323,0.584962500721,1
9549,17003,-0.415037499279,2
9550,4483,0.584962500721,1
9550,12083,-0.415037499279,2
9551,14326,0.584962500721,1
9551,7163,-0.415037499279,2
9552,4486,0.584962500721,1
9552,2243,-0.415037499279,2
9553,14329,0.584962500721,1
9553,17006,-0.415037499279,2
9554,4489,0.584962500721,1
9554,12086,-0.415037499279,2
9555,14332,0.584962500721,1
9555,7166,-0.415037499279,2
9556,4492,0.584962500721,1
9556,2246,-0.415037499279,2
9557,14335,0.584962500721,1
9557,17009,-0.415037499279,2
9558,4495,0.584962500721,1
9558,12089,-0.415037499279,2
9559,14338,0.584962500721,1
9559,7169,-0.415037499279,2
9560,4498,0.584962500721,1
9560,2249,-0.415037499279,2
9561,14341,0.584962500721,1
9561,17012,-0.415037499279,2
9562,4501,0.584962500721,1
9562,12092,-0.415037499279,2
9563,14344,0.584962500721,1
9563,7172,-0.415037499279,2
9564,4504,0.584962500721,1
9564,2252,-0.415037499279,2
9565,14347,0.584962500721,1
9565,17015,-0.415037499279,2
9566,4507,0.584962500721,1
9566,12095,-0.415037499279,2
9567,14350,0.584962500721,1
9567,7175,-0.415037499279,2
9568,4510,0.584962500721,1
9568,2255,-0.415037499279,2
9569,14353,0.584962500721,1
9569,17018,-0.415037499279,2
9570,4513,0.584962500721,1
9570,12098,-0.415037499279,2
9571,14356,0.584962500721,1
9571,7178,-0.415037499279,2
9572,4516,0.584962500721,1
9572,2258,-0.415037499279,2
9573,14359,0.584962500721,1
9573,17021,-0.415037499279,2
9574,4519,0.584962500721,1
9574,12101,-0.415037499279,2
9575,14362,0.584962500721,1
9575,7181,-0.415037499279,2
9576,4522,0.584962500721,1
9576,2261,-0.415037499279,2
9577,14365,0.584962500721,1
9577,17024,-0.415037499279,2
9578,4525,0.584962500721,1
9578,12104,-0.415037499279,2
9579,14368,0.584962500721,1
9579,7184,-0.415037499279,2
9580,4528,0.584962500721,1
9580,2264,-0.415037499279,2
9581,14371,0.584962500721,1
9581,17027,-0.415037499279,2
9582,4531,0.584962500721,1
9582,12107,-0.415037499279,2
9583,14374,0.584962500721,1
9583,7187,-0.415037499279,2
9584,4534,0.584962500721,1
9584,2267,-0.415037499279,2
9585,14377,0.584962500721,1
9585,17030,-0.415037499279,2
9586,4537,0.584962500721,1
9586,12110,-0.415037499279,2
9587,14380,0.584962500721,1
9587,7190,-0.415037499279,2
9588,4540,0.584962500721,1
9588,2270,-0.415037499279,2
9589,14383,0.584962500721,1
9589,17033,-0.415037499279,2
9590,4543,0.584962500721,1
9590,12113,-0.415037499279,2
9591,14386,0.584962500721,1
9591,7193,-0.415037499279,2
9592,4546,0.584962500721,1
9592,2273,-0.415037499279,2
9593,14389,0.584962500721,1
9593,17036,-0.415037499279,2
9594,4549,0.584962500721,1
9594,12116,-0.415037499279,2
9595,14392,0.584962500721,1
9595,7196,-0.415037499279,2
9596,4552,0.584962500721,1
9596,2276,-0.415037499279,2
9597,14395,0.584962500721,1
9597,17039,-0.415037499279,2
9598,4555,0.584962500721,1
9598,12119,-0.415037499279,2
9599,14398,0.584962500721,1
9599,7199,-0.415037499279,2
9600,4558,0.584962500721,1
9600,2279,-0.415037499279,2
9601,14401,0.584962500721,1
9601,17042,-0.415037499279,2
9602,4561,0.584962500721,1
9602,12122,-0.415037499279,2
9603,14404,0.584962500721,1
9603,7202,-0.415037499279,2
9604,4564,0.584962500721,1
9604,2282,-0.415037499279,2
9605,14407,0.584962500721,1
9605,17045,-0.415037499279,2
9606,4567,0.584962500721,1
9606,12125,-0.415037499279,2
9607,14410,0.584962500721,1
9607,7205,-0.415037499279,2
9608,4570,0.584962500721,1
9608,2285,-0.415037499279,2
9609,14413,0.584962500721,1
9609,17048,-0.415037499279,2
9610,4573,0.584962500721,1
9610,12128,-0.415037499279,2
9611,14416,0.584962500721,1
9611,7208,-0.415037499279,2
9612,4576,0.584962500721,1
9612,2288,-0.415037499279,2
9613,14419,0.584962500721,1
9613,17051,-0.415037499279,2
9614,4579,0.584962500721,1
9614,12131,-0.415037499279,2
9615,14422,0.584962500721,1
9615,7211,-0.415037499279,2
9616,4582,0.584962500721,1
9616,2291,-0.415037499279,2
9617,14425,0.584962500721,1
9617,17054,-0.415037499279,2
9618,4585,0.584962500721,1
9618,12134,-0.415037499279,2
9619,14428,0.584962500721,1
9619,7214,-0.415037499279,2
9620,4588,0.584962500721,1
9620,2294,-0.415037499279,2
9621,14431,0.584962500721,1
9621,17057,-0.415037499279,2
9622,4591,0.584962500721,1
9622,12137,-0.415037499279,2
9623,14434,0.584962500721,1
9623,7217,-0.415037499279,2
9624,4594,0.584962500721,1
9624,2297,-0.415037499279,2
9625,14437,0.584962500721,1
9625,17060,-0.415037499279,2
9626,4597,0.584962500721,1
9626,12140,-0.415037499279,2
9627,14440,0.584962500721,1
9627,7220,-0.415037499279,2
9628,4600,0.584962500721,1
9628,2300,-0.415037499279,2
9629,14443,0.584962500721,1
9629,17063,-0.415037499279,2
9630,4603,0.584962500721,1
9630,12143,-0.415037499279,2
9631,14446,0.584962500721,1
9631,7223,-0.415037499279,2
9632,4606,0.584962500721,1
9632,2303,-0.415037499279,2
9633,14449,0.584962500721,1
9633,17066,-0.415037499279,2
9634,4609,0.584962500721,1
9634,12146,-0.415037499279,2
9635,14452,0.584962500721,1
9635,7226,-0.415037499279,2
9636,4612,0.584962500721,1
9636,2306,-0.415037499279,2
9637,14455,0.584962500721,1
9637,17069,-0.415037499279,2
9638,4615,0.584962500721,1
9638,12149,-0.415037499279,2
9639,14458,0.584962500721,1
9639,7229,-0.415037499279,2
9640,4618,0.584962500721,1
9640,2309,-0.415037499279,2
9641,14461,0.584962500721,1
9641,17072,-0.415037499279,2
9642,4621,0.584962500721,1
9642,12152,-0.415037499279,2
9643,14464,0.584962500721,1
9643,7232,-0.415037499279,2
9644,4624,0.584962500721,1
9644,2312,-0.415037499279,2
9645,14467,0.584962500721,1
9645,17075,-0.415037499279,2
9646,4627,0.584962500721,1
9646,12155,-0.415037499279,2
9647,14470,0.584962500721,1
9647,7235,-0.415037499279,2
9648,4630,0.584962500721,1
9648,2315,-0.415037499279,2
9649,14473,0.584962500721,1
9649,17078,-0.415037499279,2
9650,4633,0.584962500721,1
9650,12158,-0.415037499279,2
9651,14476,0.584962500721,1
9651,7238,-0.415037499279,2
9652,4636,0.584962500721,1
9652,2318,-0.415037499279,2
9653,14479,0.584962500721,1
9653,17081,-0.415037499279,2
9654,4639,0.584962500721,1
9654,12161,-0.415037499279,2
9655,14482,0.584962500721,1
9655,7241,-0.415037499279,2
9656,4642,0.584962500721,1
9656,2321,-0.415037499279,2
9657,14485,0.584962500721,1
9657,17084,-0.415037499279,2
9658,4645,0.584962500721,1
9658,12164,-0.415037499279,2
9659,14488,0.584962500721,1
9659,7244,-0.415037499279,2
9660,4648,0.584962500721,1
9660,2324,-0.415037499279,2
9661,14491,0.584962500721,1
9661,17087,-0.415037499279,2
9662,4651,0.584962500721,1
9662,12167,-0.415037499279,2
9663,14494,0.584962500721,1
9663,7247,-0.415037499279,2
9664,4654,0.584962500721,1
9664,2327,-0.415037499279,2
9665,14497,0.584962500721,1
9665,17090,-0.415037499279,2
9666,4657,0.584962500721,1
9666,12170,-0.415037499279,2
9667,14500,0.584962500721,1
9667,7250,-0.415037499279,2
9668,4660,0.584962500721,1
9668,2330,-0.415037499279,2
9669,14503,0.584962500721,1
9669,17093,-0.415037499279,2
9670,4663,0.584962500721,1
9670,12173,-0.415037499279,2
9671,14506,0.584962500721,1
9671,7253,-0.415037499279,2
9672,4666,0.584962500721,1
9672,2333,-0.415037499279,2
9673,14509,0.584962500721,1
9673,17096,-0.415037499279,2
9674,4669,0.584962500721,1
9674,12176,-0.415037499279,2
9675,14512,0.584962500721,1
9675,7256,-0.415037499279,2
9676,4672,0.584962500721,1
9676,2336,-0.415037499279,2
9677,14515,0.584962500721,1
9677,17099,-0.415037499279,2
9678,4675,0.584962500721,1
9678,12179,-0.415037499279,2
9679,14518,0.584962500721,1
9679,7259,-0.415037499279,2
9680,4678,0.584962500721,1
9680,2339,-0.415037499279,2
9681,14521,0.584962500721,1
9681,17102,-0.415037499279,2
9682,4681,0.584962500721,1
9682,12182,-0.415037499279,2
9683,14524,0.584962500721,1
9683,7262,-0.415037499279,2
9684,4684,0.584962500721,1
9684,2342,-0.415037499279,2
9685,14527,0.584962500721,1
9685,17105,-0.415037499279,2
9686,4687,0.584962500721,1
9686,12185,-0.415037499279,2
9687,14530,0.584962500721,1
9687,7265,-0.415037499279,2
9688,4690,0.584962500721,1
9688,2345,-0.415037499279,2
9689,14533,0.584962500721,1
9689,17108,-0.415037499279,2
9690,4693,0.584962500721,1
9690,12188,-0.415037499279,2
9691,14536,0.584962500721,1
9691,7268,-0.415037499279,2
9692,4696,0.584962500721,1
9692,2348,-0.415037499279,2
9693,14539,0.584962500721,1
9693,17111,-0.415037499279,2
9694,4699,0.584962500721,1
9694,12191,-0.415037499279,2
9695,14542,0.584962500721,1
9695,7271,-0.415037499279,2
9696,4702,0.584962500721,1
9696,2351,-0.415037499279,2
9697,14545,0.584962500721,1
9697,17114,-0.415037499279,2
9698,4705,0.584962500721,1
9698,12194,-0.415037499279,2
9699,14548,0.584962500721,1
9699,7274,-0.415037499279,2
9700,4708,0.584962500721,1
9700,2354,-0.415037499279,2
9701,14551,0.584962500721,1
9701,17117,-0.415037499279,2
9702,4711,0.584962500721,1
9702,12197,-0.415037499279,2
9703,14554,0.584962500721,1
9703,7277,-0.415037499279,2
9704,4714,0.584962500721,1
9704,2357,-0.415037499279,2
9705,14557,0.584962500721,1
9705,17120,-0.415037499279,2
9706,4717,0.584962500721,1
9706,12200,-0.415037499279,2
9707,14560,0.584962500721,1
9707,7280,-0.415037499279,2
9708,4720,0.584962500721,1
9708,2360,-0.415037499279,2
9709,14563,0.584962500721,1
9709,17123,-0.415037499279,2
9710,4723,0.584962500721,1
9710,12203,-0.415037499279,2
9711,14566,0.584962500721,1
9711,7283,-0.415037499279,2
9712,4726,0.584962500721,1
9712,2363,-0.415037499279,2
9713,14569,0.584962500721,1
9713,17126,-0.415037499279,2
9714,4729,0.584962500721,1
9714,12206,-0.415037499279,2
9715,14572,0.584962500721,1
9715,7286,-0.415037499279,2
9716,4732,0.584962500721,1
9716,2366,-0.415037499279,2
9717,14575,0.584962500721,1
9717,17129,-0.415037499279,2
9718,4735,0.584962500721,1
9718,12209,-0.415037499279,2
9719,14578,0.584962500721,1
9719,7289,-0.415037499279,2
9720,4738,0.584962500721,1
9720,2369,-0.415037499279,2
9721,14581,0.584962500721,1
9721,17132,-0.415037499279,2
9722,4741,0.584962500721,1
9722,12212,-0.415037499279,2
9723,14584,0.584962500721,1
9723,7292,-0.415037499279,2
9724,4744,0.584962500721,1
9724,2372,-0.415037499279,2
9725,14587,0.584962500721,1
9725,17135,-0.415037499279,2
9726,4747,0.584962500721,1
9726,12215,-0.415037499279,2
9727,14590,0.584962500721,1
9727,7295,-0.415037499279,2
9728,4750,0.584962500721,1
9728,2375,-0.415037499279,2
9729,14593,0.584962500721,1
9729,17138,-0.415037499279,2
9730,4753,0.584962500721,1
9730,12218,-0.415037499279,2
9731,14596,0.584962500721,1
9731,7298,-0.415037499279,2
9732,4756,0.584962500721,1
9732,2378,-0.415037499279,2
9733,14599,0.584962500721,1
9733,17141,-0.415037499279,2
9734,4759,0.584962500721,1
9734,12221,-0.415037499279,2
9735,14602,0.584962500721,1
9735,7301,-0.415037499279,2
9736,4762,0.584962500721,1
9736,2381,-0.415037499279,2
9737,14605,0.584962500721,1
9737,17144,-0.415037499279,2
9738,4765,0.584962500721,1
9738,12224,-0.415037499279,2
9739,14608,0.584962500721,1
9739,7304,-0.415037499279,2
9740,4768,0.584962500721,1
9740,2384,-0.415037499279,2
9741,14611,0.584962500721,1
9741,17147,-0.415037499279,2
9742,4771,0.584962500721,1
9742,12227,-0.415037499279,2
9743,14614,0.584962500721,1
9743,7307,-0.415037499279,2
9744,4774,0.584962500721,1
9744,2387,-0.415037499279,2
9745,14617,0.584962500721,1
9745,17150,-0.415037499279,2
9746,4777,0.584962500721,1
9746,12230,-0.415037499279,2
9747,14620,0.584962500721,1
9747,7310,-0.415037499279,2
9748,4780,0.584962500721,1
9748,2390,-0.415037499279,2
9749,14623,0.584962500721,1
9749,17153,-0.415037499279,2
9750,4783,0.584962500721,1
9750,12233,-0.415037499279,2
9751,14626,0.584962500721,1
9751,7313,-0.415037499279,2
9752,4786,0.584962500721,1
9752,2393,-0.415037499279,2
9753,14629,0.584962500721,1
9753,17156,-0.415037499279,2
9754,4789,0.584962500721,1
9754,12236,-0.415037499279,2
9755,14632,0.584962500721,1
9755,7316,-0.415037499279,2
9756,4792,0.584962500721,1
9756,2396,-0.415037499279,2
9757,14635,0.584962500721,1
9757,17159,-0.415037499279,2
9758,4795,0.584962500721,1
9758,12239,-0.415037499279,2
9759,14638,0.584962500721,1
9759,7319,-0.415037499279,2
9760,4798,0.584962500721,1
9760,2399,-0.415037499279,2
9761,14641,0.584962500721,1
9761,17162,-0.415037499279,2
9762,4801,0.584962500721,1
9762,12242,-0.415037499279,2
9763,14644,0.584962500721,1
9763,7322,-0.415037499279,2
9764,4804,0.584962500721,1
9764,2402,-0.415037499279,2
9765,14647,0.584962500721,1
9765,17165,-0.415037499279,2
9766,4807,0.584962500721,1
9766,12245,-0.415037499279,2
9767,14650,0.584962500721,1
9767,7325,-0.415037499279,2
9768,4810,0.584962500721,1
9768,2405,-0.415037499279,2
9769,14653,0.584962500721,1
9769,17168,-0.415037499279,2
9770,4813,0.584962500721,1
9770,12248,-0.415037499279,2
9771,14656,0.584962500721,1
9771,7328,-0.415037499279,2
9772,4816,0.584962500721,1
9772,2408,-0.415037499279,2
9773,14659,0.584962500721,1
9773,17171,-0.415037499279,2
9774,4819,0.584962500721,1
9774,12251,-0.415037499279,2
9775,14662,0.584962500721,1
9775,7331,-0.415037499279,2
9776,4822,0.584962500721,1
9776,2411,-0.415037499279,2
9777,14665,0.584962500721,1
9777,17174,-0.415037499279,2
9778,4825,0.584962500721,1
9778,12254,-0.415037499279,2
9779,14668,0.584962500721,1
9779,7334,-0.415037499279,2
9780,4828,0.584962500721,1
9780,2414,-0.415037499279,2
9781,14671,0.584962500721,1
9781,17177,-0.415037499279,2
9782,4831,0.584962500721,1
9782,12257,-0.415037499279,2
9783,14674,0.584962500721,1
9783,7337,-0.415037499279,2
9784,4834,0.584962500721,1
9784,2417,-0.415037499279,2
9785,14677,0.584962500721,1
9785,17180,-0.415037499279,2
9786,4837,0.584962500721,1
9786,12260,-0.415037499279,2
9787,14680,0.584962500721,1
9787,7340,-0.415037499279,2
9788,4840,0.584962500721,1
9788,2420,-0.415037499279,2
9789,14683,0.584962500721,1
9789,17183,-0.415037499279,2
9790,4843,0.584962500721,1
9790,12263,-0.415037499279,2
9791,14686,0.584962500721,1
9791,7343,-0.415037499279,2
9792,4846,0.584962500721,1
9792,2423,-0.415037499279,2
9793,14689,0.584962500721,1
9793,17186,-0.415037499279,2
9794,4849,0.584962500721,1
9794,12266,-0.415037499279,2
9795,14692,0.584962500721,1
9795,7346,-0.415037499279,2
9796,4852,0.584962500721,1
9796,2426,-0.415037499279,2
9797,14695,0.584962500721,1
9797,17189,-0.415037499279,2
9798,4855,0.584962500721,1
9798,12269,-0.415037499279,2
9799,14698,0.584962500721,1
9799,7349,-0.415037499279,2
9800,4858,0.584962500721,1
9800,2429,-0.415037499279,2
9801,14701,0.584962500721,1
9801,17192,-0.415037499279,2
9802,4861,0.584962500721,1
9802,12272,-0.415037499279,2
9803,14704,0.584962500721,1
9803,7352,-0.415037499279,2
9804,4864,0.584962500721,1
9804,2432,-0.415037499279,2
9805,14707,0.584962500721,1
9805,17195,-0.415037499279,2
9806,4867,0.584962500721,1
9806,12275,-0.415037499279,2
9807,14710,0.584962500721,1
9807,7355,-0.415037499279,2
9808,4870,0.584962500721,1
9808,2435,-0.415037499279,2
9809,14713,0.584962500721,1
9809,17198,-0.415037499279,2
