node,h
3776,-0.000139755803
3777,-0.001146148438
3778,-0.000293611601
3779,-0.000164950708
3780,-0.000181552475
3781,-0.000159961958
3782,-0.000323715898
3783,-0.000268456899
3784,-0.000113255517
3785,-0.000172124020
3786,-0.000764938083
3787,-0.000482825579
3788,-0.000187727216
3789,-0.000210080053
3790,-0.000307549140
3791,-0.000361557736
3792,-0.000248935483
3793,-0.000177263065
3794,-0.000266094380
3795,-0.000268946013
3796,-0.000201871501
3797,-0.000078366694
3798,-0.000473578003
3799,-0.000247326008
3800,-0.000824525465
3801,-0.000311516877
3802,-0.000358806622
3803,-0.000238663708
3804,-0.000251823055
3805,-0.000188650256
3806,-0.000147581635
3807,-0.000298914921
3808,-0.000127962426
3809,-0.000226230234
3810,-0.000252995827
3811,-0.000870000549
3812,-0.000211576612
3813,-0.000329897793
3814,-0.000245501976
3815,-0.000193142786
3816,-0.000159113468
3817,-0.000515766053
3818,-0.000372207695
3819,-0.000260965550
3820,-0.000179847059
3821,-0.000157813920
3822,-0.000179493273
3823,-0.000514495051
3824,-0.000077564047
3825,-0.000671824669
3826,-0.000341000467
3827,-0.000198890235
3828,-0.000443893325
3829,-0.000594385942
3830,-0.000162063156
3831,-0.000258331617
3832,-0.000151912994
3833,-0.000137782451
3834,-0.000504829953
3835,-0.000151134813
3836,-0.003196002716
3837,-0.000244902057
3838,-0.000155824709
3839,-0.000621069371
3840,-0.000205677740
3841,-0.000122622504
3842,-0.000191719128
3843,-0.000270796292
3844,-0.000298128328
3845,-0.000176575745
3846,-0.000349510332
3847,-0.000236166753
3848,-0.000115043592
3849,-0.000156465780
3850,-0.000752475482
3851,-0.000219883931
3852,-0.000816768309
3853,-0.000202765348
3854,-0.000152233676
3855,-0.000446026153
3856,-0.000217524294
3857,-0.000133702962
3858,-0.001143337903
3859,-0.000248852933
3860,-0.000166044320
3861,-0.000118373375
3862,-0.000144380907
3863,-0.000336987415
3864,-0.000401974170
3865,-0.000288107429
3866,-0.000372858688
3867,-0.000264983593
3868,-0.000169494707
3869,-0.000263973654
3870,-0.000174621366
3871,-0.000405570955
3872,-0.000115690623
3873,-0.000272862184
3874,-0.000183430802
3875,-0.000898086968
3876,-0.000182110688
3877,-0.000171303741
3878,-0.000351682030
3879,-0.000510625162
3880,-0.000157891300
3881,-0.000518704044
3882,-0.000581468974
3883,-0.000148947641
3884,-0.000117119631
3885,-0.000188949764
3886,-0.000252542214
3887,-0.000242169441
3888,-0.000112363097
3889,-0.000320151786
3890,-0.000258356233
3891,-0.000451955222
3892,-0.000280390110
3893,-0.000126010060
3894,-0.000143964305
3895,-0.000296660067
3896,-0.000117482327
3897,-0.000167742254
3898,-0.000630518591
3899,-0.000208713053
3900,-0.005438644513
3901,-0.000164035390
3902,-0.000145065597
3903,-0.000458007854
3904,-0.000467275836
3905,-0.000073114453
3906,-0.000499561104
3907,-0.000214947576
3908,-0.000222916166
3909,-0.000337849419
3910,-0.000587131477
3911,-0.000150910263
3912,-0.000212763899
3913,-0.001654151603
3914,-0.000649323816
3915,-0.000262200903
3916,-0.000107061985
3917,-0.000416788908
3918,-0.000253913893
3919,-0.000248986897
3920,-0.000199073799
3921,-0.000266882691
3922,-0.000129502449
3923,-0.000205975911
3924,-0.000169979990
3925,-0.000278833619
3926,-0.001150881747
3927,-0.000388890318
3928,-0.000305499218
3929,-0.000157191031
3930,-0.000476670170
3931,-0.000289920990
3932,-0.000124176958
3933,-0.000670355687
3934,-0.000233460055
3935,-0.000257195422
3936,-0.000260316482
3937,-0.000142148750
3938,-0.000182071700
3939,-0.002476600735
3940,-0.000189295175
3941,-0.000075687910
3942,-0.000266606245
3943,-0.000302931015
3944,-0.000263764798
3945,-0.000293567455
3946,-0.000339384309
3947,-0.000235640719
3948,-0.000154727416
3949,-0.000160799473
3950,-0.000231113105
3951,-0.000308236983
3952,-0.000812406184
3953,-0.000327310013
3954,-0.000245746048
3955,-0.000266070935
3956,-0.000468207416
3957,-0.000111802178
3958,-0.000161391095
3959,-0.000204679792
3960,-0.000498326122
3961,-0.000175417999
3962,-0.000676780704
3963,-0.000333133399
3964,-0.001903539654
3965,-0.000591888046
3966,-0.000200595623
3967,-0.000468155770
3968,-0.000090415736
3969,-0.000220084997
3970,-0.000167596524
3971,-0.000291643656
3972,-0.000288743990
3973,-0.000236209895
3974,-0.000127650649
3975,-0.000181040321
3976,-0.000161725238
3977,-0.000174166630
3978,-0.001078299002
3979,-0.000420409073
3980,-0.000109289485
3981,-0.000313128324
3982,-0.000280436849
3983,-0.000249382999
3984,-0.000188226217
3985,-0.000349797793
3986,-0.000138802181
3987,-0.000521823136
3988,-0.000162121484
3989,-0.000116051955
3990,-0.000368173888
3991,-0.000991446749
3992,-0.000241120073
3993,-0.000199190729
3994,-0.000385512717
3995,-0.000310467683
3996,-0.000181268284
3997,-0.000095975292
3998,-0.000278031455
3999,-0.000413796947
4000,-0.000075008158
4001,-0.000169068947
4002,-0.000229337560
4003,-0.000733769056
4004,-0.000471904165
4005,-0.000102688987
4006,-0.000370959438
4007,-0.000235320503
4008,-0.000416307444
4009,-0.000212999588
4010,-0.000325390107
4011,-0.000185355621
4012,-0.000237607752
4013,-0.000123860841
4014,-0.000680468046
4015,-0.000281254891
4016,-0.000121128408
4017,-0.000757619041
4018,-0.000136647899
4019,-0.000210283172
4020,-0.001265652487
4021,-0.000215402928
4022,-0.000078420836
4023,-0.000235895231
4024,-0.000136745789
4025,-0.000335784738
4026,-0.000452122715
4027,-0.000140566603
4028,-0.001607722365
4029,-0.000182417877
4030,-0.000436493328
4031,-0.000462914072
4032,-0.000107436282
4033,-0.000255920577
4034,-0.000272256165
4035,-0.000290331417
4036,-0.000211676487
4037,-0.000276852458
4038,-0.000166855373
4039,-0.000205442624
4040,-0.000110944995
4041,-0.000475709138
4042,-0.000690252144
4043,-0.000716358576
4044,-0.000255373089
4045,-0.000190757758
4046,-0.000147588359
4047,-0.000391407465
4048,-0.000215471155
4049,-0.000073789263
4050,-0.000143208563
4051,-0.000241382678
4052,-0.000247503233
4053,-0.000220717657
4054,-0.000189602094
4055,-0.000206680430
4056,-0.000491672936
4057,-0.000167700765
4058,-0.000332814815
4059,-0.000272596987
4060,-0.000426783324
4061,-0.000109985057
4062,-0.000269442993
4063,-0.000301082535
4064,-0.000129534219
4065,-0.000166196568
4066,-0.000348788352
4067,-0.000637647420
4068,-0.000505147909
4069,-0.000301654349
4070,-0.000225654067
4071,-0.000385650337
4072,-0.000591146775
4073,-0.000234473327
4074,-0.000371308122
4075,-0.000190388011
4076,-0.000128461938
4077,-0.000230886108
4078,-0.000113431008
4079,-0.000358766465
4080,-0.000207616482
4081,-0.000315844903
4082,-0.000355430220
4083,-0.000275032426
4084,-0.000240711794
4085,-0.000114394982
4086,-0.000185799055
4087,-0.000351733023
4088,-0.000153663789
4089,-0.000361501100
4090,-0.000413233313
4091,-0.000141492554
4092,-0.001377095646
4093,-0.000194047434
4094,-0.000174763836
4095,-0.001087079260
4096,-0.000101574480
4097,-0.000101110665
4098,-0.000359280590
4099,-0.000258095068
4100,-0.000167649080
4101,-0.001154128021
4102,-0.000148427310
4103,-0.000169257580
4104,-0.000150865013
4105,-0.000146508326
4106,-0.000763375508
4107,-0.000296514909
4108,-0.000232541082
4109,-0.000213902327
4110,-0.000175759891
4111,-0.000306449271
4112,-0.000290609357
4113,-0.000101565923
4114,-0.000253011607
4115,-0.000227694451
4116,-0.000293779302
4117,-0.000151466688
4118,-0.000261737754
4119,-0.000176920135
4120,-0.000329928693
4121,-0.000275428662
4122,-0.000644168089
4123,-0.000269682280
4124,-0.000430707597
4125,-0.000329344036
4126,-0.000158236820
4127,-0.000235914530
4128,-0.000160919286
4129,-0.000239535834
4130,-0.000079666296
4131,-0.000645088281
4132,-0.000159216293
4133,-0.000219369765
4134,-0.000478637341
4135,-0.000222693568
4136,-0.000122871792
4137,-0.000215782866
4138,-0.000403898573
4139,-0.000155022389
4140,-0.000158701149
4141,-0.000366607480
4142,-0.000172132615
4143,-0.003364009306
4144,-0.000127063505
4145,-0.000300381472
4146,-0.000197771882
4147,-0.000535491520
4148,-0.000189815667
4149,-0.000423102656
4150,-0.000131431143
4151,-0.000275804366
4152,-0.000315233318
4153,-0.000599042000
4154,-0.000321839136
4155,-0.000238380886
4156,-0.002714036986
4157,-0.000113196245
4158,-0.000218245456
4159,-0.000372648143
4160,-0.000317013511
4161,-0.000203285604
4162,-0.000164697110
4163,-0.000238846987
4164,-0.000300369098
4165,-0.000140319735
4166,-0.000107162269
4167,-0.000172851870
4168,-0.000311234792
4169,-0.001153002563
4170,-0.000799851858
4171,-0.000202627434
4172,-0.000102189583
4173,-0.000326083561
4174,-0.000202488134
4175,-0.000258583542
4176,-0.000696805455
4177,-0.000161127324
4178,-0.000107674096
4179,-0.000370939424
4180,-0.000162716282
4181,-0.000150413660
4182,-0.001878894445
4183,-0.000183825929
4184,-0.000231277553
4185,-0.000191851580
4186,-0.000430780588
4187,-0.000373907287
4188,-0.000206537403
4189,-0.000096628064
4190,-0.000245699785
4191,-0.000271160407
4192,-0.000133011528
4193,-0.000218388331
4194,-0.000148828870
4195,-0.001320431773
4196,-0.000171798196
4197,-0.000207110912
4198,-0.000292662288
4199,-0.000411053139
4200,-0.000108759549
4201,-0.000232623741
4202,-0.000306600424
4203,-0.000534961431
4204,-0.000166647043
4205,-0.000422191990
4206,-0.000297631209
4207,-0.000282188830
4208,-0.000555222587
4209,-0.000351438359
4210,-0.000213138841
4211,-0.000157524687
4212,-0.000335424190
4213,-0.000091985626
4214,-0.000209558790
4215,-0.000340936274
4216,-0.000213881702
4217,-0.000139479027
4218,-0.000346247367
4219,-0.000186539041
4220,-0.001109347238
4221,-0.000562872248
4222,-0.000377573264
4223,-0.000370295162
4224,-0.000214732433
4225,-0.000230292904
4226,-0.000167453990
4227,-0.000227228126
4228,-0.000382832026
4229,-0.000149642109
4230,-0.000424571021
4231,-0.000164667586
4232,-0.000148359189
4233,-0.000370285489
4234,-0.001387986725
4235,-0.000140723203
4236,-0.000144742143
4237,-0.000242651583
4238,-0.000224767735
4239,-0.000313205111
4240,-0.000122238628
4241,-0.000206407731
4242,-0.000267210044
4243,-0.000184284340
4244,-0.000189293145
4245,-0.000197978005
4246,-0.000170250161
4247,-0.000466171046
4248,-0.000255351991
4249,-0.000297656529
4250,-0.000357869771
4251,-0.000524843797
4252,-0.000126916722
4253,-0.000091350037
4254,-0.000196145062
4255,-0.000351753955
4256,-0.000096309098
4257,-0.000668016573
4258,-0.000124838602
4259,-0.000606735600
4260,-0.000607237730
4261,-0.000098356166
4262,-0.000236775603
4263,-0.001209036082
4264,-0.000212451014
4265,-0.000149073347
4266,-0.000332876911
4267,-0.000172505233
4268,-0.000327275114
4269,-0.000206219801
4270,-0.000106099910
4271,-0.000286399614
4272,-0.000146051937
4273,-0.000583078050
4274,-0.000212941007
4275,-0.000173469432
4276,-0.000369923192
4277,-0.000197475314
4278,-0.000209631301
4279,-0.000263192508
4280,-0.000254804606
4281,-0.000178599950
4282,-0.000365303722
4283,-0.000134983129
4284,-0.001311352648
4285,-0.000194092064
4286,-0.000674599729
4287,-0.000511936200
4288,-0.000093706798
4289,-0.000097918805
4290,-0.000311749126
4291,-0.000253726906
4292,-0.000106378789
4293,-0.000154066926
4294,-0.000145644046
4295,-0.000249738338
4296,-0.000252927784
4297,-0.000191702121
4298,-0.000589710398
4299,-0.000393645389
4300,-0.000113793477
4301,-0.000197102549
4302,-0.000188574691
4303,-0.000556325186
4304,-0.000136061681
4305,-0.000198515055
4306,-0.000157331500
4307,-0.000237496431
4308,-0.000186083633
4309,-0.000317720053
4310,-0.000104599668
4311,-0.000499164934
4312,-0.000451493611
4313,-0.000153758035
4314,-0.000503254930
4315,-0.000698117743
4316,-0.000149319079
4317,-0.000145397832
4318,-0.000201870499
4319,-0.000240393132
4320,-0.000203564566
4321,-0.000101244916
4322,-0.000205243765
4323,-0.000672777686
4324,-0.000170322948
4325,-0.000317474324
4326,-0.000301418593
4327,-0.000184628682
4328,-0.000111529168
4329,-0.000255877273
4330,-0.000444118538
4331,-0.000188575016
4332,-0.000353244406
4333,-0.000175443442
4334,-0.000108020817
4335,-0.000268752296
4336,-0.000157974441
4337,-0.000317291054
4338,-0.000841983267
4339,-0.000166561494
4340,-0.000213801544
4341,-0.000285312893
4342,-0.000178735153
4343,-0.000218507615
4344,-0.001132353298
4345,-0.000160086656
4346,-0.000324113499
4347,-0.000174153785
4348,-0.000900882942
4349,-0.000285191392
4350,-0.000255792526
4351,-0.000484793514
4352,-0.000118163036
4353,-0.000126555170
4354,-0.000228976061
4355,-0.000328142942
4356,-0.000133718132
4357,-0.000263884490
4358,-0.000133423520
4359,-0.000295717417
4360,-0.000183576816
4361,-0.000263824075
4362,-0.000547269347
4363,-0.000234171298
4364,-0.000222051550
4365,-0.000515086735
4366,-0.000187284899
4367,-0.000557926050
4368,-0.000355233864
4369,-0.000087991904
4370,-0.000094905532
4371,-0.000267599054
4372,-0.000259091906
4373,-0.000048882365
4374,-0.000139378969
4375,-0.000152996726
4376,-0.000366482816
4377,-0.000408105251
4378,-0.000335676195
4379,-0.000228316602
4380,-0.000131539279
4381,-0.000185589134
4382,-0.000167162631
4383,-0.000268485961
4384,-0.000339510445
4385,-0.000160204344
4386,-0.003213286622
4387,-0.000573496011
4388,-0.000159467624
4389,-0.031856792941
4390,-0.000561764829
4391,-0.000134261109
4392,-0.000420318615
4393,-0.000200940961
4394,-0.000363904686
4395,-0.000349322805
4396,-0.000591030220
4397,-0.000091645099
4398,-0.000205865632
4399,-0.001764508128
4400,-0.000077409936
4401,-0.000356902349
4402,-0.000132270297
4403,-0.000380982860
4404,-0.000314688998
4405,-0.014578890145
4406,-0.000160784844
4407,-0.000350588106
4408,-0.000118811260
4409,-0.000118735157
4410,-0.000323012427
4411,-0.000333799368
4412,-0.001839787062
4413,-0.000338477917
4414,-0.000162903057
4415,-0.000350257539
4416,-0.000231623927
4417,-0.000153739059
4418,-0.000183214200
4419,-0.000733639809
4420,-0.000192849521
4421,-0.009505055630
4422,-0.000278092527
4423,-0.000164370689
4424,-0.000182421154
4425,-0.001880965138
4426,-0.000542250867
4427,-0.000137697060
4428,-0.000138993942
4429,-0.000307863275
4430,-0.000293084453
4431,-0.000331500949
4432,-0.000122331188
4433,-0.000176125557
4434,-0.000132804045
4435,-0.000238439179
4436,-0.000237619483
4437,-0.016445386493
4438,-0.000839395032
4439,-0.000165354595
4440,-0.000351590284
4441,-0.000223453045
4442,-0.000519707439
4443,-0.000212715979
4444,-0.000149273433
4445,-0.000095413083
4446,-0.000547726036
4447,-0.000274351129
4448,-0.000395314053
4449,-0.000285953535
4450,-0.000134176960
4451,-0.000984431039
4452,-0.000214899403
4453,-0.005680649117
4454,-0.000183679220
4455,-0.000280393311
4456,-0.000089279296
4457,-0.000278506137
4458,-0.000425034258
4459,-0.000247174816
4460,-0.000131704508
4461,-0.000123180515
4462,-0.000154943731
4463,-0.000282649776
4464,-0.000527366648
4465,-0.000512534821
4466,-0.000134483922
4467,-0.000277711454
4468,-0.000340432489
4469,-0.004655610450
4470,-0.000150423320
4471,-0.000432428689
4472,-0.000128393308
4473,-0.000436056410
4474,-0.000310415217
4475,-0.000170223658
4476,-0.000999987184
4477,-0.000942366466
4478,-0.000101960282
4479,-0.000388746466
4480,-0.000149440777
4481,-0.000176465468
4482,-0.000239862383
4483,-0.000158395683
4484,-0.000237707129
4485,-0.004170377758
4486,-0.000092819801
4487,-0.000190676446
4488,-0.000229880468
4489,-0.000172303497
4490,-0.000813363616
4491,-0.000163860616
4492,-0.000245308056
4493,-0.000240694319
4494,-0.000445547369
4495,-0.000249690981
4496,-0.000116866709
4497,-0.000127229594
4498,-0.000215964988
4499,-0.000200513822
4500,-0.000686928801
4501,-0.008049579243
4502,-0.000148083513
4503,-0.000600581990
4504,-0.000240289730
4505,-0.000168849847
4506,-0.001313629927
4507,-0.000314955466
4508,-0.000066599486
4509,-0.000128376926
4510,-0.000185862593
4511,-0.000432961325
4512,-0.000179555818
4513,-0.000094665927
4514,-0.000141013463
4515,-0.000559362306
4516,-0.000450697149
4517,-0.003185135564
4518,-0.000199499891
4519,-0.000315410998
4520,-0.000194842878
4521,-0.000278022126
4522,-0.000343546088
4523,-0.000287325664
4524,-0.000171055378
4525,-0.000148938050
4526,-0.000104273037
4527,-0.000582373174
4528,-0.000158861467
4529,-0.000806029775
4530,-0.000280546962
4531,-0.000155721755
4532,-0.000206817692
4533,-0.002942348488
4534,-0.000178140867
4535,-0.000155369561
4536,-0.000133071514
4537,-0.000157041064
4538,-0.000391331165
4539,-0.000274115211
4540,-0.000772566488
4541,-0.000158883370
4542,-0.000355809165
4543,-0.000353849944
4544,-0.000105110865
4545,-0.000140710720
4546,-0.000484935576
4547,-0.000171562422
4548,-0.000229398770
4549,-0.002620111193
4550,-0.000147374439
4551,-0.000187207791
4552,-0.000349515306
4553,-0.000106634088
4554,-0.000835759548
4555,-0.000362008626
4556,-0.000101908787
4557,-0.000391438426
4558,-0.000620301677
4559,-0.000269966946
4560,-0.000170728446
4561,-0.000133602245
4562,-0.000107090223
4563,-0.000306574475
4564,-0.000119844140
4565,-0.005428283385
4566,-0.000234531635
4567,-0.000163466341
4568,-0.000456945598
4569,-0.000234738606
4570,-0.000285407042
4571,-0.000212616734
4572,-0.000174263550
4573,-0.000245909928
4574,-0.000202495189
4575,-0.000456972941
4576,-0.000148988516
4577,-0.000096823912
4578,-0.000125910629
4579,-0.000556561456
4580,-0.000188866279
4581,-0.002873467137
4582,-0.000192463149
4583,-0.000159802940
4584,-0.000282750762
4585,-0.000246575417
4586,-0.000295352554
4587,-0.001164125624
4588,-0.000152765037
4589,-0.000114060598
4590,-0.000144295886
4591,-0.000251405303
4592,-0.000250230343
4593,-0.000383844643
4594,-0.000257688199
4595,-0.000179239175
4596,-0.000234235922
4597,-0.002075990979
4598,-0.000253738855
4599,-0.000182118777
4600,-0.000243136452
4601,-0.000144731448
4602,-0.000433391914
4603,-0.000204109302
4604,-0.000802440110
4605,-0.000130359841
4606,-0.000197228691
4607,-0.000458271154
4608,-0.000424285535
4609,-0.000139851023
4610,-0.000488419591
4611,-0.000390098382
4612,-0.000118466953
4613,-0.001893662776
4614,-0.000178781554
4615,-0.000259968285
4616,-0.000080568428
4617,-0.000141393080
4618,-0.000479576441
4619,-0.000278926173
4620,-0.000356745641
4621,-0.000228870359
4622,-0.000151936833
4623,-0.000250121071
4624,-0.000210734216
4625,-0.000099530411
4626,-0.000137591452
4627,-0.000441352625
4628,-0.000178496396
4629,-0.007101649317
4630,-0.000153932971
4631,-0.000152420837
4632,-0.000297233028
4633,-0.000496294443
4634,-0.000231448522
4635,-0.000520023140
4636,-0.000120171561
4637,-0.000171625750
4638,-0.000363777408
4639,-0.000692858772
4640,-0.000065394564
4641,-0.000194899469
4642,-0.001624133340
4643,-0.000462319432
4644,-0.000232245365
4645,-0.001670019297
4646,-0.000406751495
4647,-0.000261198809
4648,-0.000089031047
4649,-0.000228080511
4650,-0.000424140381
4651,-0.000149857234
4652,-0.000111629797
4653,-0.000118917170
4654,-0.000304762233
4655,-0.001256182430
4656,-0.000303781194
4657,-0.000287721408
4658,-0.000127304208
4659,-0.000291785528
4660,-0.000260223701
4661,-0.001598309186
4662,-0.000660382509
4663,-0.000240675150
4664,-0.000098051429
4665,-0.000289310787
4666,-0.000298343989
4667,-0.000202319883
4668,-0.002382680904
4669,-0.000138458232
4670,-0.000101616566
4671,-0.000371483150
4672,-0.000218224936
4673,-0.000246072759
4674,-0.000263810990
4675,-0.000156578726
4676,-0.000206198851
4677,-0.001549470088
4678,-0.000150889768
4679,-0.000238258879
4680,-0.000149897815
4681,-0.000841387582
4682,-0.000482456459
4683,-0.000265888276
4684,-0.000172573814
4685,-0.000417594648
4686,-0.000137730306
4687,-0.000265847029
4688,-0.000120373272
4689,-0.000480719015
4690,-0.000145790820
4691,-0.000496014617
4692,-0.000303944162
4693,-0.003226901631
4694,-0.000582041065
4695,-0.000207672574
4696,-0.000310614485
4697,-0.000119383738
4698,-0.000374196043
4699,-0.000187633438
4700,-0.000198565718
4701,-0.000238353716
4702,-0.000262136934
4703,-0.000231688395
4704,-0.000097129919
4705,-0.000144202236
4706,-0.000144667682
4707,-0.000899533924
4708,-0.000391469718
4709,-0.001368126758
4710,-0.000303343330
4711,-0.000287445471
4712,-0.000092632742
4713,-0.000217180344
4714,-0.000502886576
4715,-0.000158734418
4716,-0.000429160896
4717,-0.000111952043
4718,-0.000141977357
4719,-0.000471796201
4720,-0.000907929067
4721,-0.000223680362
4722,-0.000169818968
4723,-0.000208711201
4724,-0.000281775500
4725,-0.001381495106
4726,-0.000086251559
4727,-0.000284972240
4728,-0.000257830946
4729,-0.000103947941
4730,-0.000321148355
4731,-0.000249165755
4732,-0.000641519074
4733,-0.000421953913
4734,-0.000128612213
4735,-0.000474169049
4736,-0.000152192186
4737,-0.000398950220
4738,-0.000183753985
4739,-0.000150515708
4740,-0.000156907937
4741,-0.001384361544
4742,-0.000114197653
4743,-0.000687341481
4744,-0.000126066461
4745,-0.000150053387
4746,-0.000908701715
4747,-0.000156372682
4748,-0.000118442051
4749,-0.001215919800
4750,-0.000241323450
4751,-0.000181220452
4752,-0.000153152967
4753,-0.000119470260
4754,-0.000306664275
4755,-0.000279139954
4756,-0.000112360783
4757,-0.002705494046
4758,-0.000172814531
4759,-0.000443299899
4760,-0.000308496607
4761,-0.000136346007
4762,-0.000406018923
4763,-0.000291878162
4764,-0.000198895800
4765,-0.000162159757
4766,-0.000302769756
4767,-0.000269247674
4768,-0.000123083141
4769,-0.000093750381
4770,-0.000446712812
4771,-0.000519126479
4772,-0.000688392020
4773,-0.001308111171
4774,-0.000181213560
4775,-0.000154328548
4776,-0.000237754441
4777,-0.000244365186
4778,-0.000222915453
4779,-0.000162728397
4780,-0.000150349251
4781,-0.000198200870
4782,-0.000246631225
4783,-0.000291589738
4784,-0.000124700497
4785,-0.000474558468
4786,-0.000138827583
4787,-0.000163512601
4788,-0.000244867134
4789,-0.001437977875
4790,-0.000100499325
4791,-0.000276117279
4792,-0.000148187509
4793,-0.000158412124
4794,-0.000314362548
4795,-0.000368206643
4796,-0.000547012909
4797,-0.000456058342
4798,-0.000327563687
4799,-0.000327239688
4800,-0.000304046764
4801,-0.000574111693
4802,-0.000205722311
4803,-0.000203796589
4804,-0.000162892333
4805,-0.001101212893
4806,-0.000221458169
4807,-0.000120039868
4808,-0.000206623071
4809,-0.000236477840
4810,-0.000463062400
4811,-0.000374747582
4812,-0.000184793597
4813,-0.000191833470
4814,-0.000140299600
4815,-0.000286985261
4816,-0.000270502660
4817,-0.000136707346
4818,-0.000332871282
4819,-0.000247480531
4820,-0.000114228559
4821,-0.002314168860
4822,-0.000184676626
4823,-0.000181307741
4824,-0.000935681211
4825,-0.000130418878
4826,-0.000247391189
4827,-0.000378497634
4828,-0.000168248726
4829,-0.000118980460
4830,-0.001180027440
4831,-0.000249216686
4832,-0.000088397313
4833,-0.000133986471
4834,-0.000117998751
4835,-0.000599350360
4836,-0.000269480139
4837,-0.001136414663
4838,-0.000204587997
4839,-0.000182239312
4840,-0.000155790355
4841,-0.000319436388
4842,-0.000246920775
4843,-0.000272128941
4844,-0.000138237440
4845,-0.000245318866
4846,-0.000177360438
4847,-0.000362132864
4848,-0.000096426891
4849,-0.000313127325
4850,-0.000247038385
4851,-0.000481840246
4852,-0.000242874311
4853,-0.001303610473
4854,-0.000320085543
4855,-0.000164652224
4856,-0.000085988608
4857,-0.000189728556
4858,-0.000383976110
4859,-0.000098684524
4860,-0.000556017483
4861,-0.000110962537
4862,-0.000245257383
4863,-0.000578640724
4864,-0.000142564310
4865,-0.000106146880
4866,-0.000187510957
4867,-0.000243238463
4868,-0.000128438829
4869,-0.001002645389
4870,-0.000357404190
4871,-0.000178484465
4872,-0.003214810316
4873,-0.000155854626
4874,-0.000443918069
4875,-0.000216691604
4876,-0.000446803854
4877,-0.000141767102
4878,-0.000448983689
4879,-0.000231045315
4880,-0.000196036096
4881,-0.000298584155
4882,-0.000570887537
4883,-0.000162817925
4884,-0.000212019376
4885,-0.003530845039
4886,-0.000104047534
4887,-0.000224534213
4888,-0.000224170093
4889,-0.000345786102
4890,-0.000345929221
4891,-0.000183518922
4892,-0.000150539409
4893,-0.000252524254
4894,-0.000166193739
4895,-0.000206389725
4896,-0.000093441622
4897,-0.000294660679
4898,-0.001124964636
4899,-0.000642441422
4900,-0.000176485648
4901,-0.000893517377
4902,-0.000316988814
4903,-0.000208714256
4904,-0.000110820512
4905,-0.000725559145
4906,-0.000302888472
4907,-0.000126398591
4908,-0.000283008927
4909,-0.000115073702
4910,-0.000176280200
4911,-0.001977737657
4912,-0.000104770778
4913,-0.000214777803
4914,-0.000163929289
4915,-0.000274953493
4916,-0.000347982929
4917,-0.000973894025
4918,-0.000087586677
4919,-0.000251863725
4920,-0.000124106547
4921,-0.000161745954
4922,-0.000359277334
4923,-0.000167456636
4924,-0.001232875385
4925,-0.000124356439
4926,-0.000232969559
4927,-0.000391123705
4928,-0.000332350192
4929,-0.000092333482
4930,-0.000204816200
4931,-0.000152329901
4932,-0.000509252236
4933,-0.000911411598
4934,-0.000413203367
4935,-0.000303733420
4936,-0.000135838359
4937,-0.000583937392
4938,-0.000491465361
4939,-0.000231670464
4940,-0.000070339471
4941,-0.000288181832
4942,-0.000117835960
4943,-0.000307640842
4944,-0.000262582673
4945,-0.000197528649
4946,-0.000111785357
4947,-0.000193507295
4948,-0.000161042776
4949,-0.001832783358
4950,-0.000553935800
4951,-0.000383614194
4952,-0.000224642368
4953,-0.000243427269
4954,-0.000369467870
4955,-0.000185890051
4956,-0.000140411179
4957,-0.000335787655
4958,-0.000175483720
4959,-0.000522276113
4960,-0.000086660508
4961,-0.000132078489
4962,-0.000342704824
4963,-0.001236751606
4964,-0.000115437662
4965,-0.000848010522
4966,-0.000233766732
4967,-0.000230747830
4968,-0.000168244348
4969,-0.000150913153
4970,-0.000344740452
4971,-0.000285551119
4972,-0.000097832794
4973,-0.000142445368
4974,-0.000223810487
4975,-0.000267580680
4976,-0.000388507701
4977,-0.000239142991
4978,-0.000270188011
4979,-0.000208114711
4980,-0.000499766807
4981,-0.000811085998
4982,-0.000082516211
4983,-0.000202064764
4984,-0.000207479643
4985,-0.000124962978
4986,-0.000805516673
4987,-0.000143085267
4988,-0.000520646621
4989,-0.000560585166
4990,-0.000124179125
4991,-0.000333733912
4992,-0.001131713714
4993,-0.000196313072
4994,-0.000121716129
4995,-0.000184577607
4996,-0.000147634646
4997,-0.000993331350
4998,-0.000197436439
4999,-0.000111959657
5000,-0.000142806238
5001,-0.000174684846
5002,-0.000719754986
5003,-0.000231093831
5004,-0.000087740217
5005,-0.000323464474
5006,-0.000223288361
5007,-0.000306219745
5008,-0.000186208391
5009,-0.000238737088
5010,-0.000151353195
5011,-0.000218436438
5012,-0.000110316829
5013,-0.001960207624
5014,-0.000185358612
5015,-0.000680399959
5016,-0.000369018309
5017,-0.000122318416
5018,-0.000233781873
5019,-0.000329808675
5020,-0.000168354686
5021,-0.000060112565
5022,-0.000179869679
5023,-0.000241864947
5024,-0.000173089782
5025,-0.000236930063
5026,-0.000164565003
5027,-0.000444251948
5028,-0.000369181285
5029,-0.000746291963
5030,-0.000188418460
5031,-0.000194315836
5032,-0.000414077391
5033,-0.000164651695
5034,-0.000333573394
5035,-0.000175298338
5036,-0.000152478468
5037,-0.000140008566
5038,-0.000343512139
5039,-0.000200455328
5040,-0.000422849276
5041,-0.000435565069
5042,-0.000126729736
5043,-0.000359182664
5044,-0.000673853774
5045,-0.000766245245
5046,-0.000136762568
5047,-0.000207552990
